latitude,longitude,extent,timestamp,traffic_police_station,day_of_week,hour_of_day,junction_name,1km_grid_id,anomaly
17.4634039,78.385392,800,2024-03-25 10:30:17,Madhapur,Monday,10,,834,1
17.4634039,78.385392,1200,2024-03-25 10:15:07,Madhapur,Monday,10,,834,1
17.4634039,78.385392,1200,2024-03-25 10:00:17,Madhapur,Monday,10,,834,1
17.4634039,78.385392,400,2024-03-25 09:45:07,Madhapur,Monday,9,,833,1
17.4628144,78.385241,580,2024-03-25 09:30:21,Madhapur,Monday,9,,834,1
17.4628144,78.385241,580,2024-03-25 09:15:07,Madhapur,Monday,9,,834,1
17.4229141,78.3815869,254,2024-03-24 20:15:07,Madhapur,Sunday,20,KHAJAGUDA,791,1
17.4529461,78.3822943,544,2024-03-22 20:30:09,Madhapur,Friday,20,SHILPARAMAM,835,1
17.4529461,78.3822943,544,2024-03-22 19:45:07,Madhapur,Friday,19,SHILPARAMAM,835,1
17.4529461,78.3822943,544,2024-03-22 16:45:10,Madhapur,Friday,16,SHILPARAMAM,835,1
17.4728318,78.387634,362,2024-03-22 10:30:15,Madhapur,Friday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,544,2024-03-22 10:15:08,Madhapur,Friday,10,KPHB7THPHASE,785,1
17.4634039,78.385392,618,2024-03-22 09:00:07,Madhapur,Friday,9,,834,1
17.4634039,78.385392,980,2024-03-21 11:15:07,Madhapur,Thursday,11,,834,1
17.4634039,78.385392,1200,2024-03-21 11:00:10,Madhapur,Thursday,11,,834,1
17.4634039,78.385392,980,2024-03-21 10:45:10,Madhapur,Thursday,10,,834,1
17.4634039,78.385392,1600,2024-03-21 10:15:11,Madhapur,Thursday,10,,834,1
17.4634039,78.385392,1600,2024-03-21 10:00:07,Madhapur,Thursday,10,,834,1
17.4634039,78.385392,1672,2024-03-21 09:30:16,Madhapur,Thursday,9,,833,1
17.4634039,78.385392,580,2024-03-21 09:00:14,Madhapur,Thursday,9,,834,1
17.4634039,78.385392,800,2024-03-20 11:00:11,Madhapur,Wednesday,11,,833,1
17.4634039,78.385392,400,2024-03-20 10:45:09,Madhapur,Wednesday,10,,834,1
17.4728318,78.387634,362,2024-03-20 09:45:08,Madhapur,Wednesday,9,,785,1
17.4728318,78.387634,436,2024-03-20 09:30:09,Madhapur,Wednesday,9,,785,1
17.4728318,78.387634,508,2024-03-20 09:30:09,Madhapur,Wednesday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,436,2024-03-20 09:15:08,Madhapur,Wednesday,9,,785,1
17.4728318,78.387634,544,2024-03-20 09:00:21,Madhapur,Wednesday,9,,785,1
17.4728318,78.387634,544,2024-03-20 08:45:07,Madhapur,Wednesday,8,KPHB7THPHASE,785,1
17.4728318,78.387634,254,2024-03-20 08:15:09,Madhapur,Wednesday,8,KPHB7THPHASE,833,1
17.4625344,78.3852268,1526,2024-03-19 11:15:10,Madhapur,Tuesday,11,,834,1
17.4634039,78.385392,1200,2024-03-19 11:00:10,Madhapur,Tuesday,11,,834,1
17.4728318,78.387634,580,2024-03-19 10:45:07,Madhapur,Tuesday,10,,833,1
17.4634039,78.385392,1890,2024-03-19 10:30:17,Madhapur,Tuesday,10,,834,1
17.4634039,78.385392,800,2024-03-19 10:15:10,Madhapur,Tuesday,10,,834,1
17.4628144,78.385241,1018,2024-03-19 10:00:07,Madhapur,Tuesday,10,,834,1
17.4634039,78.385392,1672,2024-03-19 09:45:07,Madhapur,Tuesday,9,,833,1
17.4728318,78.387634,400,2024-03-18 20:00:12,Madhapur,Monday,20,KPHB7THPHASE,833,1
17.4628144,78.385241,580,2024-03-18 11:00:21,Madhapur,Monday,11,,834,1
17.4634039,78.385392,800,2024-03-18 10:30:10,Madhapur,Monday,10,,834,1
17.4634039,78.385392,1672,2024-03-18 10:00:08,Madhapur,Monday,10,,833,1
17.4634039,78.385392,400,2024-03-18 09:45:08,Madhapur,Monday,9,,833,1
17.4628144,78.385241,1018,2024-03-18 09:30:09,Madhapur,Monday,9,,834,1
17.4554593,78.3637948,326,2024-03-17 18:45:07,Madhapur,Sunday,18,,739,1
17.4728318,78.387634,290,2024-03-16 18:30:19,Madhapur,Saturday,18,KPHB7THPHASE,833,1
17.4529461,78.3822943,544,2024-03-15 18:45:07,Madhapur,Friday,18,SHILPARAMAM,835,1
17.4634039,78.385392,1200,2024-03-14 11:00:15,Madhapur,Thursday,11,,834,1
17.4634039,78.385392,1380,2024-03-14 09:45:08,Madhapur,Thursday,9,,834,1
17.4634039,78.385392,400,2024-03-13 15:15:17,Madhapur,Wednesday,15,,833,1
17.4728318,78.387634,400,2024-03-13 14:45:07,Madhapur,Wednesday,14,KPHB7THPHASE,833,1
17.4628144,78.385241,580,2024-03-13 11:45:09,Madhapur,Wednesday,11,,834,1
17.4728318,78.387634,254,2024-03-13 11:45:09,Madhapur,Wednesday,11,KPHB7THPHASE,833,1
17.4634039,78.385392,1380,2024-03-13 11:15:09,Madhapur,Wednesday,11,,834,1
17.4628144,78.385241,1018,2024-03-13 11:00:15,Madhapur,Wednesday,11,,834,1
17.4634039,78.385392,400,2024-03-13 10:30:09,Madhapur,Wednesday,10,,834,1
17.4634039,78.385392,400,2024-03-13 10:00:09,Madhapur,Wednesday,10,,833,1
17.4728318,78.387634,254,2024-03-13 09:30:10,Madhapur,Wednesday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,400,2024-03-13 09:00:10,Madhapur,Wednesday,9,KPHB7THPHASE,833,1
17.4634039,78.385392,618,2024-03-12 21:45:07,Madhapur,Tuesday,21,,834,1
17.441434,78.3771449,1380,2024-03-12 19:30:08,Madhapur,Tuesday,19,,788,1
17.4436399,78.3772007,2400,2024-03-12 18:45:07,Madhapur,Tuesday,18,,788,1
17.4421954,78.3771355,1600,2024-03-12 18:15:07,Madhapur,Tuesday,18,,788,1
17.4628144,78.385241,1018,2024-03-12 11:15:08,Madhapur,Tuesday,11,,834,1
17.4728318,78.387634,762,2024-03-12 10:30:12,Madhapur,Tuesday,10,KPHB7THPHASE,833,1
17.4634039,78.385392,580,2024-03-12 10:15:09,Madhapur,Tuesday,10,,834,1
17.4728318,78.387634,980,2024-03-12 09:45:08,Madhapur,Tuesday,9,,833,1
17.4634039,78.385392,1200,2024-03-12 08:15:07,Madhapur,Tuesday,8,,834,1
17.4628144,78.385241,580,2024-03-11 11:00:18,Madhapur,Monday,11,,834,1
17.4628144,78.385241,580,2024-03-11 10:30:10,Madhapur,Monday,10,,834,1
17.4728318,78.387634,400,2024-03-11 10:30:10,Madhapur,Monday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,400,2024-03-11 10:15:07,Madhapur,Monday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2024-03-11 09:30:11,Madhapur,Monday,9,KPHB7THPHASE,833,1
17.4571713,78.3842497,1344,2024-03-11 09:15:07,Madhapur,Monday,9,,835,1
17.4634039,78.385392,580,2024-03-08 09:00:07,Madhapur,Friday,9,,834,1
17.4634039,78.385392,762,2024-03-07 21:01:21,Madhapur,Thursday,21,,834,1
17.4634039,78.385392,800,2024-03-07 20:45:09,Madhapur,Thursday,20,,833,1
17.4728318,78.387634,762,2024-03-07 11:45:07,Madhapur,Thursday,11,KPHB7THPHASE,833,1
17.4634039,78.385392,1200,2024-03-07 11:30:13,Madhapur,Thursday,11,,834,1
17.4634039,78.385392,1418,2024-03-07 11:15:08,Madhapur,Thursday,11,,834,1
17.4634039,78.385392,1018,2024-03-07 11:00:44,Madhapur,Thursday,11,,834,1
17.4625344,78.3852268,2872,2024-03-07 10:30:08,Madhapur,Thursday,10,,834,1
17.4634039,78.385392,1018,2024-03-07 10:15:07,Madhapur,Thursday,10,,834,1
17.4634039,78.385392,580,2024-03-07 09:45:07,Madhapur,Thursday,9,,834,1
17.4634039,78.385392,800,2024-03-07 09:15:07,Madhapur,Thursday,9,,834,1
17.4634039,78.385392,400,2024-03-06 21:45:07,Madhapur,Wednesday,21,,834,1
17.4728318,78.387634,400,2024-03-06 21:30:09,Madhapur,Wednesday,21,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2024-03-06 19:45:07,Madhapur,Wednesday,19,,785,1
17.4634039,78.385392,580,2024-03-06 11:00:16,Madhapur,Wednesday,11,,834,1
17.4728318,78.387634,400,2024-03-06 10:45:09,Madhapur,Wednesday,10,KPHB7THPHASE,833,1
17.4628144,78.385241,580,2024-03-06 10:45:09,Madhapur,Wednesday,10,,834,1
17.4634039,78.385392,1418,2024-03-06 10:30:39,Madhapur,Wednesday,10,,834,1
17.4728318,78.387634,254,2024-03-06 09:45:08,Madhapur,Wednesday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,400,2024-03-06 09:00:07,Madhapur,Wednesday,9,KPHB7THPHASE,833,1
17.4634039,78.385392,1600,2024-03-05 10:45:08,Madhapur,Tuesday,10,,834,1
17.4634039,78.385392,1018,2024-03-05 10:30:21,Madhapur,Tuesday,10,,834,1
17.4487771,78.3791442,1454,2024-03-04 18:30:07,Madhapur,Monday,18,CYBERTOWER,788,1
17.4628144,78.385241,580,2024-03-04 11:15:07,Madhapur,Monday,11,,834,1
17.4634039,78.385392,400,2024-03-04 10:45:08,Madhapur,Monday,10,,834,1
17.4634039,78.385392,1018,2024-03-04 10:30:17,Madhapur,Monday,10,,834,1
17.4634039,78.385392,400,2024-03-04 10:00:07,Madhapur,Monday,10,,833,1
17.4634039,78.385392,400,2024-03-04 09:45:08,Madhapur,Monday,9,,833,1
17.4634039,78.385392,362,2024-03-01 20:30:23,Madhapur,Friday,20,,834,1
17.4529461,78.3822943,544,2024-03-01 20:00:31,Madhapur,Friday,20,SHILPARAMAM,835,1
17.4728318,78.387634,400,2024-03-01 09:45:07,Madhapur,Friday,9,KPHB7THPHASE,833,1
17.4634039,78.385392,400,2024-03-01 09:30:08,Madhapur,Friday,9,,834,1
17.4634039,78.385392,1200,2024-02-29 10:45:08,Madhapur,Thursday,10,,834,1
17.4634039,78.385392,1018,2024-02-29 09:45:07,Madhapur,Thursday,9,,834,1
17.4628144,78.385241,580,2024-02-29 09:30:30,Madhapur,Thursday,9,,834,1
17.4475404,78.3782728,2072,2024-02-28 19:00:07,Madhapur,Wednesday,19,,788,1
17.4442006,78.3770986,1418,2024-02-28 18:00:23,Madhapur,Wednesday,18,,788,1
17.4628144,78.385241,1018,2024-02-28 11:15:23,Madhapur,Wednesday,11,,834,1
17.4728318,78.387634,1380,2024-02-28 10:45:08,Madhapur,Wednesday,10,,833,1
17.4634039,78.385392,1018,2024-02-28 10:30:07,Madhapur,Wednesday,10,,834,1
17.4598148,78.3847901,2108,2024-02-28 10:15:07,Madhapur,Wednesday,10,,834,1
17.4728318,78.387634,254,2024-02-28 10:15:07,Madhapur,Wednesday,10,KPHB7THPHASE,833,1
17.4634039,78.385392,1672,2024-02-28 10:00:07,Madhapur,Wednesday,10,,833,1
17.4628144,78.385241,580,2024-02-27 12:30:11,Madhapur,Tuesday,12,,834,1
17.4728318,78.387634,580,2024-02-27 10:45:07,Madhapur,Tuesday,10,,833,1
17.4634039,78.385392,1018,2024-02-27 10:30:13,Madhapur,Tuesday,10,,834,1
17.4634039,78.385392,800,2024-02-27 10:15:07,Madhapur,Tuesday,10,,834,1
17.4728318,78.387634,762,2024-02-26 11:00:13,Madhapur,Monday,11,KPHB7THPHASE,833,1
17.4728318,78.387634,980,2024-02-26 10:45:08,Madhapur,Monday,10,,833,1
17.4628144,78.385241,580,2024-02-26 10:15:07,Madhapur,Monday,10,,834,1
17.4728318,78.387634,400,2024-02-26 10:15:07,Madhapur,Monday,10,KPHB7THPHASE,833,1
17.4584256,78.3845155,1126,2024-02-26 09:30:31,Madhapur,Monday,9,,834,1
17.4384714,78.3637331,1344,2024-02-23 23:15:07,Madhapur,Friday,23,,693,1
17.4728318,78.387634,762,2024-02-22 11:15:07,Madhapur,Thursday,11,KPHB7THPHASE,833,1
17.4634039,78.385392,1200,2024-02-22 10:15:07,Madhapur,Thursday,10,,833,1
17.4634039,78.385392,800,2024-02-22 09:45:07,Madhapur,Thursday,9,,834,1
17.4628144,78.385241,580,2024-02-22 09:30:11,Madhapur,Thursday,9,,834,1
17.4634039,78.385392,800,2024-02-22 08:45:07,Madhapur,Thursday,8,,834,1
17.4634039,78.385392,800,2024-02-22 08:30:07,Madhapur,Thursday,8,,833,1
17.4442006,78.3770986,1418,2024-02-21 19:00:10,Madhapur,Wednesday,19,,788,1
17.4634039,78.385392,800,2024-02-21 12:30:09,Madhapur,Wednesday,12,,834,1
17.4628144,78.385241,580,2024-02-21 12:00:19,Madhapur,Wednesday,12,,834,1
17.4634039,78.385392,800,2024-02-21 11:30:14,Madhapur,Wednesday,11,,834,1
17.4634039,78.385392,800,2024-02-21 11:15:07,Madhapur,Wednesday,11,,834,1
17.4628144,78.385241,580,2024-02-21 11:00:15,Madhapur,Wednesday,11,,834,1
17.4634039,78.385392,1200,2024-02-21 10:45:10,Madhapur,Wednesday,10,,834,1
17.4456225,78.3773897,2000,2024-02-20 19:30:08,Madhapur,Tuesday,19,,788,1
17.4628144,78.385241,1018,2024-02-20 11:00:07,Madhapur,Tuesday,11,,834,1
17.4634039,78.385392,800,2024-02-20 10:45:07,Madhapur,Tuesday,10,,834,1
17.4628144,78.385241,580,2024-02-20 09:45:07,Madhapur,Tuesday,9,,834,1
17.4728318,78.387634,800,2024-02-20 09:30:27,Madhapur,Tuesday,9,KPHB7THPHASE,833,1
17.4487771,78.3791442,1344,2024-02-19 18:15:07,Madhapur,Monday,18,CYBERTOWER,788,1
17.4634039,78.385392,400,2024-02-19 10:30:08,Madhapur,Monday,10,,834,1
17.4634039,78.385392,400,2024-02-19 09:30:07,Madhapur,Monday,9,,834,1
17.4634039,78.385392,400,2024-02-19 09:15:07,Madhapur,Monday,9,,834,1
17.4384714,78.3637331,944,2024-02-18 18:45:07,Madhapur,Sunday,18,,693,1
17.4634039,78.385392,400,2024-02-16 19:45:28,Madhapur,Friday,19,,834,1
17.4520113,78.3805748,544,2024-02-16 19:00:29,Madhapur,Friday,19,CYBERTOWER,835,1
17.4520113,78.3805748,544,2024-02-16 18:45:29,Madhapur,Friday,18,CYBERTOWER,835,1
17.4728318,78.387634,400,2024-02-14 19:00:04,Madhapur,Wednesday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2024-02-14 11:30:04,Madhapur,Wednesday,11,KPHB7THPHASE,833,1
17.4634039,78.385392,580,2024-02-14 11:30:04,Madhapur,Wednesday,11,,834,1
17.4634039,78.385392,800,2024-02-14 11:00:05,Madhapur,Wednesday,11,,834,1
17.4634039,78.385392,400,2024-02-14 10:32:50,Madhapur,Wednesday,10,,833,1
17.4634039,78.385392,400,2024-02-14 09:15:04,Madhapur,Wednesday,9,,834,1
17.4634039,78.385392,618,2024-02-14 08:45:04,Madhapur,Wednesday,8,,834,1
17.4728318,78.387634,580,2024-02-13 11:45:05,Madhapur,Tuesday,11,,833,1
17.4634039,78.385392,1200,2024-02-13 11:15:08,Madhapur,Tuesday,11,,834,1
17.4634039,78.385392,1018,2024-02-13 10:15:04,Madhapur,Tuesday,10,,834,1
17.4628144,78.385241,580,2024-02-13 09:15:04,Madhapur,Tuesday,9,,834,1
17.4634039,78.385392,1200,2024-02-13 09:00:04,Madhapur,Tuesday,9,,834,1
17.4440931,78.3871329,1744,2024-02-12 20:00:04,Madhapur,Monday,20,,883,1
17.4555919,78.3839122,1126,2024-02-12 19:45:04,Madhapur,Monday,19,,883,1
17.4431393,78.3771179,1418,2024-02-12 19:15:04,Madhapur,Monday,19,,788,1
17.4475404,78.3782728,2180,2024-02-12 19:00:21,Madhapur,Monday,19,,788,1
17.4634039,78.385392,944,2024-02-12 18:48:29,Madhapur,Monday,18,,834,1
17.4628144,78.385241,580,2024-02-12 11:30:03,Madhapur,Monday,11,,834,1
17.4728318,78.387634,400,2024-02-09 10:00:58,Madhapur,Friday,10,KPHB7THPHASE,833,1
17.4516621,78.3809048,544,2024-02-09 09:45:43,Madhapur,Friday,9,CYBERTOWER,835,1
17.4634039,78.385392,800,2024-02-08 11:01:02,Madhapur,Thursday,11,,834,1
17.4634039,78.385392,1018,2024-02-08 10:45:51,Madhapur,Thursday,10,,834,1
17.4728318,78.387634,980,2024-02-08 10:33:50,Madhapur,Thursday,10,,833,1
17.4634039,78.385392,1200,2024-02-08 10:00:48,Madhapur,Thursday,10,,834,1
17.4634039,78.385392,1018,2024-02-08 09:30:50,Madhapur,Thursday,9,,834,1
17.4634039,78.385392,618,2024-02-08 09:00:48,Madhapur,Thursday,9,,834,1
17.4728318,78.387634,800,2024-02-08 08:30:49,Madhapur,Thursday,8,KPHB7THPHASE,833,1
17.4628144,78.385241,580,2024-02-07 12:15:45,Madhapur,Wednesday,12,,834,1
17.4728318,78.387634,580,2024-02-07 11:45:44,Madhapur,Wednesday,11,,833,1
17.4628144,78.385241,580,2024-02-07 11:31:49,Madhapur,Wednesday,11,,834,1
17.4634039,78.385392,1200,2024-02-07 11:15:43,Madhapur,Wednesday,11,,834,1
17.4628144,78.385241,1418,2024-02-07 10:45:58,Madhapur,Wednesday,10,,834,1
17.4634039,78.385392,2144,2024-02-07 10:15:48,Madhapur,Wednesday,10,,833,1
17.4728318,78.387634,254,2024-02-07 10:15:48,Madhapur,Wednesday,10,KPHB7THPHASE,833,1
17.4628144,78.385241,580,2024-02-07 09:45:43,Madhapur,Wednesday,9,,834,1
17.4728318,78.387634,800,2024-02-07 09:30:57,Madhapur,Wednesday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,800,2024-02-07 09:02:25,Madhapur,Wednesday,9,KPHB7THPHASE,833,1
17.4487771,78.3791442,1418,2024-02-06 19:30:49,Madhapur,Tuesday,19,CYBERTOWER,788,1
17.4634039,78.385392,800,2024-02-06 12:30:48,Madhapur,Tuesday,12,,834,1
17.4628144,78.385241,580,2024-02-06 11:45:43,Madhapur,Tuesday,11,,834,1
17.4634039,78.385392,800,2024-02-06 11:15:46,Madhapur,Tuesday,11,,834,1
17.4634039,78.385392,1200,2024-02-06 11:00:53,Madhapur,Tuesday,11,,834,1
17.4628144,78.385241,580,2024-02-06 10:45:49,Madhapur,Tuesday,10,,834,1
17.4634039,78.385392,2144,2024-02-06 10:31:14,Madhapur,Tuesday,10,,833,1
17.4634039,78.385392,800,2024-02-06 10:15:45,Madhapur,Tuesday,10,,834,1
17.4634039,78.385392,800,2024-02-06 10:01:07,Madhapur,Tuesday,10,,834,1
17.4728318,78.387634,254,2024-02-06 09:15:43,Madhapur,Tuesday,9,KPHB7THPHASE,833,1
17.4467116,78.3777635,1854,2024-02-05 19:01:21,Madhapur,Monday,19,,788,1
17.4634039,78.385392,400,2024-02-05 11:15:46,Madhapur,Monday,11,,834,1
17.4634039,78.385392,1200,2024-02-05 11:03:01,Madhapur,Monday,11,,834,1
17.4634039,78.385392,800,2024-02-05 10:45:52,Madhapur,Monday,10,,834,1
17.4634039,78.385392,1672,2024-02-05 10:15:44,Madhapur,Monday,10,,833,1
17.4634039,78.385392,800,2024-02-05 10:00:50,Madhapur,Monday,10,,834,1
17.4634039,78.385392,400,2024-02-05 09:45:43,Madhapur,Monday,9,,833,1
17.4634039,78.385392,400,2024-02-05 08:45:44,Madhapur,Monday,8,,833,1
17.4634039,78.385392,580,2024-02-04 18:31:08,Madhapur,Sunday,18,,833,1
17.4520113,78.3805748,544,2024-02-03 19:30:58,Madhapur,Saturday,19,CYBERTOWER,835,1
17.4529461,78.3822943,436,2024-02-03 18:45:43,Madhapur,Saturday,18,CYBERTOWER,835,1
17.4532376,78.382596,436,2024-02-03 14:15:44,Madhapur,Saturday,14,CYBERTOWER,835,1
17.4634039,78.385392,618,2024-02-02 20:45:43,Madhapur,Friday,20,,834,1
17.4634039,78.385392,1744,2024-02-01 12:30:46,Madhapur,Thursday,12,,834,1
17.4571713,78.3842497,2472,2024-02-01 12:15:44,Madhapur,Thursday,12,,835,1
17.4628144,78.385241,580,2024-02-01 11:30:59,Madhapur,Thursday,11,,834,1
17.4634039,78.385392,800,2024-02-01 11:15:43,Madhapur,Thursday,11,,833,1
17.4634039,78.385392,1600,2024-02-01 10:45:44,Madhapur,Thursday,10,,834,1
17.4634039,78.385392,1380,2024-02-01 10:33:03,Madhapur,Thursday,10,,834,1
17.4634039,78.385392,1018,2024-02-01 10:01:27,Madhapur,Thursday,10,,834,1
17.4634039,78.385392,1380,2024-02-01 09:45:43,Madhapur,Thursday,9,,834,1
17.4628144,78.385241,544,2024-01-31 20:30:48,Madhapur,Wednesday,20,,834,1
17.4634039,78.385392,400,2024-01-31 20:00:46,Madhapur,Wednesday,20,,834,1
17.4448581,78.3864644,1562,2024-01-31 19:45:55,Madhapur,Wednesday,19,,883,1
17.4448581,78.3864644,1562,2024-01-31 19:45:55,Madhapur,Wednesday,19,,883,1
17.4634039,78.385392,580,2024-01-31 19:30:46,Madhapur,Wednesday,19,,833,1
17.4634039,78.385392,400,2024-01-31 12:34:37,Madhapur,Wednesday,12,,834,1
17.4634039,78.385392,400,2024-01-31 12:04:20,Madhapur,Wednesday,12,,833,1
17.4728318,78.387634,580,2024-01-31 11:45:49,Madhapur,Wednesday,11,,833,1
17.4634039,78.385392,1200,2024-01-31 11:30:44,Madhapur,Wednesday,11,,834,1
17.4634039,78.385392,1018,2024-01-31 11:15:44,Madhapur,Wednesday,11,,834,1
17.4628144,78.385241,580,2024-01-30 12:15:47,Madhapur,Tuesday,12,,834,1
17.4634039,78.385392,1418,2024-01-30 11:15:44,Madhapur,Tuesday,11,,834,1
17.4634039,78.385392,800,2024-01-30 11:00:51,Madhapur,Tuesday,11,,834,1
17.4634039,78.385392,1018,2024-01-30 10:45:44,Madhapur,Tuesday,10,,834,1
17.4628144,78.385241,580,2024-01-30 10:15:45,Madhapur,Tuesday,10,,834,1
17.4728318,78.387634,1818,2024-01-30 09:45:43,Madhapur,Tuesday,9,,833,1
17.4634039,78.385392,618,2024-01-30 09:00:49,Madhapur,Tuesday,9,,834,1
17.4728318,78.387634,580,2024-01-30 08:45:43,Madhapur,Tuesday,8,,833,1
17.4634039,78.385392,800,2024-01-29 11:15:43,Madhapur,Monday,11,,834,1
17.4634039,78.385392,400,2024-01-29 11:00:44,Madhapur,Monday,11,,833,1
17.4634039,78.385392,1672,2024-01-29 10:15:43,Madhapur,Monday,10,,833,1
17.4628144,78.385241,580,2024-01-29 09:45:43,Madhapur,Monday,9,,834,1
17.4728318,78.387634,400,2024-01-29 09:30:44,Madhapur,Monday,9,KPHB7THPHASE,833,1
17.4628144,78.385241,580,2024-01-29 09:30:44,Madhapur,Monday,9,,834,1
17.4634039,78.385392,400,2024-01-27 21:30:45,Madhapur,Saturday,21,,834,1
17.4634039,78.385392,400,2024-01-27 12:45:43,Madhapur,Saturday,12,,833,1
17.4499288,78.3794286,1308,2024-01-25 19:45:43,Madhapur,Thursday,19,CYBERTOWER,787,1
17.4634039,78.385392,1018,2024-01-25 11:45:46,Madhapur,Thursday,11,,834,1
17.4634039,78.385392,1200,2024-01-25 11:15:52,Madhapur,Thursday,11,,834,1
17.4728318,78.387634,580,2024-01-25 11:00:46,Madhapur,Thursday,11,,833,1
17.4634039,78.385392,362,2024-01-24 19:45:43,Madhapur,Wednesday,19,,834,1
17.4628144,78.385241,580,2024-01-24 12:15:48,Madhapur,Wednesday,12,,834,1
17.4634039,78.385392,1018,2024-01-24 12:01:02,Madhapur,Wednesday,12,,834,1
17.4634039,78.385392,400,2024-01-24 11:45:49,Madhapur,Wednesday,11,,834,1
17.4634039,78.385392,1418,2024-01-24 11:15:44,Madhapur,Wednesday,11,,834,1
17.4634039,78.385392,580,2024-01-24 10:45:43,Madhapur,Wednesday,10,,834,1
17.4634039,78.385392,1018,2024-01-24 10:30:57,Madhapur,Wednesday,10,,834,1
17.4634039,78.385392,618,2024-01-24 10:15:45,Madhapur,Wednesday,10,,834,1
17.4634039,78.385392,1200,2024-01-24 09:45:43,Madhapur,Wednesday,9,,834,1
17.4728318,78.387634,800,2024-01-24 09:15:44,Madhapur,Wednesday,9,KPHB7THPHASE,833,1
17.4634039,78.385392,400,2024-01-24 09:00:56,Madhapur,Wednesday,9,,834,1
17.4634039,78.385392,400,2024-01-24 08:45:43,Madhapur,Wednesday,8,,834,1
17.4499288,78.3794286,1308,2024-01-23 18:15:46,Madhapur,Tuesday,18,CYBERTOWER,787,1
17.4634039,78.385392,1418,2024-01-23 11:45:44,Madhapur,Tuesday,11,,834,1
17.4634039,78.385392,1418,2024-01-23 11:01:16,Madhapur,Tuesday,11,,834,1
17.4634039,78.385392,800,2024-01-23 10:45:43,Madhapur,Tuesday,10,,834,1
17.4634039,78.385392,800,2024-01-23 10:30:55,Madhapur,Tuesday,10,,834,1
17.4628144,78.385241,580,2024-01-23 10:15:43,Madhapur,Tuesday,10,,834,1
17.4634039,78.385392,1018,2024-01-23 09:30:45,Madhapur,Tuesday,9,,834,1
17.4728318,78.387634,800,2024-01-23 09:00:51,Madhapur,Tuesday,9,KPHB7THPHASE,833,1
17.4634039,78.385392,400,2024-01-22 10:35:43,Madhapur,Monday,10,,833,1
17.4634039,78.385392,1418,2024-01-22 10:16:05,Madhapur,Monday,10,,834,1
17.4634039,78.385392,1018,2024-01-22 09:45:44,Madhapur,Monday,9,,834,1
17.4634039,78.385392,400,2024-01-22 09:15:44,Madhapur,Monday,9,,833,1
17.4634039,78.385392,800,2024-01-19 10:00:47,Madhapur,Friday,10,,834,1
17.4628144,78.385241,580,2024-01-18 11:00:45,Madhapur,Thursday,11,,834,1
17.4634039,78.385392,580,2024-01-11 11:00:04,Madhapur,Thursday,11,,834,1
17.4634039,78.385392,618,2024-01-11 10:00:04,Madhapur,Thursday,10,,834,1
17.4499288,78.3794286,1308,2024-01-10 20:30:04,Madhapur,Wednesday,20,CYBERTOWER,787,1
17.4634039,78.385392,400,2024-01-10 12:45:04,Madhapur,Wednesday,12,,833,1
17.4634039,78.385392,400,2024-01-10 11:45:05,Madhapur,Wednesday,11,,833,1
17.4634039,78.385392,400,2024-01-10 11:15:05,Madhapur,Wednesday,11,,833,1
17.4634039,78.385392,1200,2024-01-10 11:00:04,Madhapur,Wednesday,11,,834,1
17.4634039,78.385392,800,2024-01-10 10:45:04,Madhapur,Wednesday,10,,834,1
17.4634039,78.385392,800,2024-01-10 10:30:04,Madhapur,Wednesday,10,,834,1
17.4634039,78.385392,800,2024-01-10 10:15:05,Madhapur,Wednesday,10,,834,1
17.4634039,78.385392,1672,2024-01-10 10:00:06,Madhapur,Wednesday,10,,833,1
17.4634039,78.385392,400,2024-01-10 09:30:04,Madhapur,Wednesday,9,,833,1
17.4634039,78.385392,1418,2024-01-10 09:00:04,Madhapur,Wednesday,9,,834,1
17.4634039,78.385392,1018,2024-01-09 21:30:04,Madhapur,Tuesday,21,,834,1
17.4634039,78.385392,580,2024-01-09 21:15:04,Madhapur,Tuesday,21,,833,1
17.4375345,78.364987,1600,2024-01-09 19:00:04,Madhapur,Tuesday,19,,694,1
17.4375345,78.364987,1562,2024-01-09 18:45:04,Madhapur,Tuesday,18,,694,1
17.4634039,78.385392,800,2024-01-09 11:45:05,Madhapur,Tuesday,11,,834,1
17.4728318,78.387634,254,2024-01-09 11:15:07,Madhapur,Tuesday,11,KPHB7THPHASE,833,1
17.4634039,78.385392,1418,2024-01-09 11:15:07,Madhapur,Tuesday,11,,834,1
17.4634039,78.385392,800,2024-01-09 11:00:37,Madhapur,Tuesday,11,,833,1
17.4728318,78.387634,254,2024-01-09 10:45:07,Madhapur,Tuesday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,2362,2024-01-09 10:45:07,Madhapur,Tuesday,10,KPHB7THPHASE,833,1
